Date,CourseId,StudentId,Time In,Time out,Time_in,Time_out,Time_of_Session,day,month,week
9/27/16,MAT122D1,N00738801,14:29,15:26,14.48,15.43,0.95,Tue,Sep,40
9/27/16,MAT122D1,N00831629,12:47,13:03,12.78,13.05,0.27,Tue,Sep,40
9/27/16,MAT122G1,N00767535,13:31,18:02,13.52,18.03,4.52,Tue,Sep,40
9/27/16,MAT122G1,N00770905,12:38,17:12,12.63,17.2,4.57,Tue,Sep,40
9/27/16,MAT122G1,N00824336,18:41,21:00,18.68,21,2.32,Tue,Sep,40
9/27/16,MAT122G1,N00854140,14:09,15:05,14.15,15.08,0.93,Tue,Sep,40
9/27/16,MAT122N1,N00789811,16:02,17:04,16.03,17.07,1.03,Tue,Sep,40
9/27/16,MAT123D1,N00667344,15:42,16:30,15.7,16.5,0.8,Tue,Sep,40
9/27/16,MAT123D1,N00667344,18:51,20:55,18.85,20.92,2.07,Tue,Sep,40
9/27/16,MAT123D1,N00807244,10:25,11:47,10.42,11.78,1.37,Tue,Sep,40
9/27/16,MAT123D1,N00829582,14:21,14:41,14.35,14.68,0.33,Tue,Sep,40
9/27/16,MAT123D1,N00830872,14:24,19:07,14.4,19.12,4.72,Tue,Sep,40
9/27/16,MAT123EA1,N00740013,11:34,12:08,11.57,12.13,0.57,Tue,Sep,40
9/27/16,MAT123EA1,N00740013,16:25,17:43,16.42,17.72,1.3,Tue,Sep,40
9/27/16,MAT123EA1,N00824453,16:20,18:12,16.33,18.2,1.87,Tue,Sep,40
9/27/16,MAT123M1,N00820920,16:08,16:09,16.13,16.15,0.02,Tue,Sep,40
9/27/16,MAT123R1,N00734043,15:31,15:46,15.52,15.77,0.25,Tue,Sep,40
9/27/16,MAT123R1,N00804831,14:11,14:26,14.18,14.43,0.25,Tue,Sep,40
9/27/16,MAT123R1,N00804831,15:25,15:59,15.42,15.98,0.57,Tue,Sep,40
9/27/16,MAT123R1,N00842499,20:25,21:01,20.42,21.02,0.6,Tue,Sep,40
9/27/16,MAT123R1,N00848118,11:46,12:05,11.77,12.08,0.32,Tue,Sep,40
9/27/16,MAT123R1,N00851182,15:29,15:59,15.48,15.98,0.5,Tue,Sep,40
9/27/16,MAT225M1,N00844970,13:06,14:31,13.1,14.52,1.42,Tue,Sep,40
9/27/16,MAT225TA1,N00790775,17:24,18:50,17.4,18.83,1.43,Tue,Sep,40
9/27/16,MAT234KA,N00812577,11:02,12:14,11.03,12.23,1.2,Tue,Sep,40
9/27/16,MAT234KA,N00843516,11:36,11:39,11.6,11.65,0.05,Tue,Sep,40
9/27/16,MAT241JA,N00848377,16:41,16:51,16.68,16.85,0.17,Tue,Sep,40
9/28/16,MAT002A1,N00818600,11:01,11:48,11.02,11.8,0.78,Wed,Sep,40
9/28/16,MAT002A2,N00413096,9:00,12:42,9,12.7,3.7,Wed,Sep,40
9/28/16,MAT002M2,N00856552,13:40,13:56,13.67,13.93,0.27,Wed,Sep,40
9/28/16,MAT002TA1,N00715035,17:17,17:25,17.28,17.42,0.13,Wed,Sep,40
9/28/16,MAT003E11,N00773838,15:38,18:54,15.63,18.9,3.27,Wed,Sep,40
9/28/16,MAT100BA1,N00490500,17:36,18:08,17.6,18.13,0.53,Wed,Sep,40
9/28/16,MAT100G2,N00681844,12:22,13:08,12.37,13.13,0.77,Wed,Sep,40
9/28/16,MAT100P4,N00323384,15:13,20:44,15.22,20.73,5.52,Wed,Sep,40
9/28/16,MAT101CA,N00828481,10:04,10:56,10.07,10.93,0.87,Wed,Sep,40
9/28/16,MAT101D1,N00839466,13:57,14:09,13.95,14.15,0.2,Wed,Sep,40
9/28/16,MAT101G2,N00844942,17:39,20:45,17.65,20.75,3.1,Wed,Sep,40
9/28/16,MAT101GB,N00842032,12:17,12:18,12.28,12.3,0.02,Wed,Sep,40
9/28/16,MAT101MA,N00861720,15:28,16:07,15.47,16.12,0.65,Wed,Sep,40
9/28/16,MAT101TA,N00800995,16:31,16:46,16.52,16.77,0.25,Wed,Sep,40
9/28/16,MAT101TA,N00821983,10:35,13:22,10.58,13.37,2.78,Wed,Sep,40
9/28/16,MAT101TA,N00821983,14:10,16:52,14.17,16.87,2.7,Wed,Sep,40
9/28/16,MAT102AA1,N00843503,12:40,14:01,12.67,14.02,1.35,Wed,Sep,40
9/28/16,MAT102AB1,N00362489,15:52,18:02,15.87,18.03,2.17,Wed,Sep,40
9/28/16,MAT102AB1,N00489013,16:53,18:12,16.88,18.2,1.32,Wed,Sep,40
9/28/16,MAT102AB1,N00838335,15:06,16:22,15.1,16.37,1.27,Wed,Sep,40
9/28/16,MAT102AB1,N00844057,13:49,17:50,13.82,17.83,4.02,Wed,Sep,40
9/28/16,MAT102B2,N00849429,9:44,9:56,9.73,9.93,0.2,Wed,Sep,40
9/28/16,MAT102BA,N00822000,9:20,11:01,9.33,11.02,1.68,Wed,Sep,40
9/28/16,MAT102BB,N00810777,9:19,10:18,9.32,10.3,0.98,Wed,Sep,40
9/28/16,MAT102CA,N00784654,12:29,12:48,12.48,12.8,0.32,Wed,Sep,40
9/28/16,MAT102CB,N00833355,18:20,19:59,18.33,19.98,1.65,Wed,Sep,40
9/28/16,MAT102E2,N00830520,10:45,10:48,10.75,10.8,0.05,Wed,Sep,40
9/28/16,MAT102EA1,N00191373,16:04,18:27,16.07,18.45,2.38,Wed,Sep,40
9/28/16,MAT102EA1,N00545580,16:41,20:45,16.68,20.75,4.07,Wed,Sep,40
9/28/16,MAT102FC,N00561571,12:26,12:42,12.43,12.7,0.27,Wed,Sep,40
9/28/16,MAT102FC,N00857439,13:57,13:58,13.95,13.97,0.02,Wed,Sep,40
9/28/16,MAT102GB,N00821990,12:00,13:04,12,13.07,1.07,Wed,Sep,40
9/28/16,MAT102JA,N00693193,11:06,12:10,11.1,12.17,1.07,Wed,Sep,40
9/28/16,MAT102JA1,N00829378,12:31,14:15,12.52,14.25,1.73,Wed,Sep,40
9/28/16,MAT102KC,N00846008,14:00,14:02,14,14.03,0.03,Wed,Sep,40
9/28/16,MAT102NC,N00803231,12:23,13:12,12.38,13.2,0.82,Wed,Sep,40
9/28/16,MAT102NC,N00830097,17:18,19:09,17.3,19.15,1.85,Wed,Sep,40
9/28/16,MAT102OLC,N00852483,11:19,12:00,11.32,12,0.68,Wed,Sep,40
9/28/16,MAT102TA,N00837766,18:18,21:00,18.3,21,2.7,Wed,Sep,40
9/28/16,MAT102TC,N00797625,15:34,16:09,15.57,16.15,0.58,Wed,Sep,40
9/28/16,MAT102TC,N00859676,16:29,16:37,16.48,16.62,0.13,Wed,Sep,40
9/28/16,MAT109A3,N00857228,9:21,17:10,9.35,17.17,7.82,Wed,Sep,40
9/28/16,MAT109M5,N00815696,12:15,13:11,12.25,13.18,0.93,Wed,Sep,40
9/28/16,MAT109P1,N00833686,16:45,18:36,16.75,18.6,1.85,Wed,Sep,40
9/28/16,MAT109P2,N00797358,14:34,15:07,14.57,15.12,0.55,Wed,Sep,40
9/28/16,MAT109PA1,N00719387,17:34,18:27,17.57,18.45,0.88,Wed,Sep,40
9/28/16,MAT109TB1,N00470708,19:07,19:45,19.12,19.75,0.63,Wed,Sep,40
9/28/16,MAT109TB1,N00795847,11:39,12:03,11.65,12.05,0.4,Wed,Sep,40
9/28/16,MAT111G2,N00669968,8:59,10:32,8.98,10.53,1.55,Wed,Sep,40
9/28/16,MAT111J1,N00823233,12:12,12:31,12.2,12.52,0.32,Wed,Sep,40
9/28/16,MAT111J1,N00842362,11:37,12:31,11.62,12.52,0.9,Wed,Sep,40
9/28/16,MAT111K2,N00824928,13:21,13:51,13.35,13.85,0.5,Wed,Sep,40
9/28/16,MAT111P1,N00821987,11:57,12:46,11.95,12.77,0.82,Wed,Sep,40
9/28/16,MAT111TA1,N00683595,16:57,17:05,16.95,17.08,0.13,Wed,Sep,40
9/28/16,MAT111TA1,N00725411,11:42,13:29,11.7,13.48,1.78,Wed,Sep,40
9/28/16,MAT114EDA,N00861436,12:22,13:10,12.37,13.17,0.8,Wed,Sep,40
9/28/16,MAT114EDB,N00813931,16:03,17:30,16.05,17.5,1.45,Wed,Sep,40
9/28/16,MAT114EDB,N00852680,11:38,12:08,11.63,12.13,0.5,Wed,Sep,40
9/28/16,MAT122G1,N00767535,9:01,10:55,9.02,10.92,1.9,Wed,Sep,40
9/28/16,MAT122G1,N00803319,9:25,17:10,9.42,17.17,7.75,Wed,Sep,40
9/28/16,MAT122G1,N00824336,9:21,10:47,9.35,10.78,1.43,Wed,Sep,40
9/28/16,MAT122G1,N00854140,9:24,10:49,9.4,10.82,1.42,Wed,Sep,40
9/28/16,MAT122J1,N00817926,11:49,12:22,11.82,12.37,0.55,Wed,Sep,40
9/28/16,MAT122P1,N00783902,14:14,15:01,14.23,15.02,0.78,Wed,Sep,40
9/28/16,MAT122P1,N00847404,16:49,17:09,16.82,17.15,0.33,Wed,Sep,40
9/28/16,MAT122TA1,N00716316,13:28,17:37,13.47,17.62,4.15,Wed,Sep,40
9/28/16,MAT123D1,N00830872,10:42,12:16,10.7,12.27,1.57,Wed,Sep,40
9/28/16,MAT123EA1,N00740013,16:13,17:23,16.22,17.38,1.17,Wed,Sep,40
9/28/16,MAT123R1,N00804831,14:34,20:44,14.57,20.73,6.17,Wed,Sep,40
9/28/16,MAT123TA1,N00810395,10:46,11:51,10.77,11.85,1.08,Wed,Sep,40
9/28/16,MAT123TA1,N00810395,14:51,15:09,14.85,15.15,0.3,Wed,Sep,40
9/28/16,MAT123TA1,N00810395,16:49,17:21,16.82,17.35,0.53,Wed,Sep,40
9/28/16,MAT225M1,N00823469,15:50,18:42,15.83,18.7,2.87,Wed,Sep,40
9/28/16,MAT225TA1,N00790775,13:59,15:15,13.98,15.25,1.27,Wed,Sep,40
9/28/16,MAT225TA1,N00842499,16:51,17:35,16.85,17.58,0.73,Wed,Sep,40
9/28/16,MAT225TA1,N00842499,20:15,20:20,20.25,20.33,0.08,Wed,Sep,40
9/28/16,MAT241BA,N00829582,11:51,13:00,11.85,13,1.15,Wed,Sep,40
9/28/16,BEP092E21,N00113885,17:01,20:45,17.02,20.75,3.73,Wed,Sep,40
9/28/16,MAT002TA1,N00789740,16:04,16:06,16.07,16.1,0.03,Wed,Sep,40
9/28/16,MAT002TA1,N00846242,17:17,17:25,17.28,17.42,0.13,Wed,Sep,40
9/28/16,MAT100BA1,N00713209,18:45,19:44,18.75,19.73,0.98,Wed,Sep,40
9/28/16,MAT100BA1,N00733116,18:43,19:44,18.72,19.73,1.02,Wed,Sep,40
9/28/16,MAT100G1,N00821179,9:15,9:24,9.25,9.4,0.15,Wed,Sep,40
9/28/16,MAT100G3,N00852811,12:17,12:34,12.28,12.57,0.28,Wed,Sep,40
9/28/16,MAT100G3,N00856473,9:42,10:48,9.7,10.8,1.1,Wed,Sep,40
9/28/16,MAT101AB1,N00704177,17:37,18:29,17.62,18.48,0.87,Wed,Sep,40
9/28/16,MAT101BC,N00782002,9:17,9:23,9.28,9.38,0.1,Wed,Sep,40
9/28/16,MAT101BC,N00803632,9:37,10:39,9.62,10.65,1.03,Wed,Sep,40
9/28/16,MAT101BC,N00860387,9:32,20:44,9.53,20.73,11.2,Wed,Sep,40
9/28/16,MAT101BC,N00861206,9:19,9:19,9.32,9.32,0,Wed,Sep,40
9/28/16,MAT101CA,N00850293,10:01,10:56,10.02,10.93,0.92,Wed,Sep,40
9/28/16,MAT101GA,N00858631,9:33,10:47,9.55,10.78,1.23,Wed,Sep,40
9/28/16,MAT101GB,N00790879,14:03,15:18,14.05,15.3,1.25,Wed,Sep,40
9/28/16,MAT101KB,N00846461,9:40,11:41,9.67,11.68,2.02,Wed,Sep,40
9/28/16,MAT101PA,N00769055,14:30,15:23,14.5,15.38,0.88,Wed,Sep,40
9/28/16,MAT101TA,N00800995,14:36,15:12,14.6,15.2,0.6,Wed,Sep,40
9/28/16,MAT102AA1,N00794135,9:22,13:07,9.37,13.12,3.75,Wed,Sep,40
9/28/16,MAT102AA1,N00794135,16:26,18:06,16.43,18.1,1.67,Wed,Sep,40
9/28/16,MAT102AA1,N00804692,12:45,17:25,12.75,17.42,4.67,Wed,Sep,40
9/28/16,MAT102AA1,N00811828,18:05,18:20,18.08,18.33,0.25,Wed,Sep,40
9/28/16,MAT102AA1,N00843503,15:46,18:32,15.77,18.53,2.77,Wed,Sep,40
9/28/16,MAT102AB1,N00535627,13:37,14:43,13.62,14.72,1.1,Wed,Sep,40
9/28/16,MAT102B2,N00849429,11:24,14:36,11.4,14.6,3.2,Wed,Sep,40
9/28/16,MAT102B2,N00860744,10:37,11:51,10.62,11.85,1.23,Wed,Sep,40
9/28/16,MAT102BA,N00758456,9:14,9:26,9.23,9.43,0.2,Wed,Sep,40
9/28/16,MAT102BC,N00689545,12:05,12:21,12.08,12.35,0.27,Wed,Sep,40
9/28/16,MAT102BC,N00760980,9:43,10:37,9.72,10.62,0.9,Wed,Sep,40
9/28/16,MAT102BE,N00729352,12:32,17:52,12.53,17.87,5.33,Wed,Sep,40
9/28/16,MAT102CA,N00810794,12:18,12:23,12.3,12.38,0.08,Wed,Sep,40
9/28/16,MAT102CC,N00824293,10:55,11:42,10.92,11.7,0.78,Wed,Sep,40
9/28/16,MAT102DB,N00750880,15:09,15:14,15.15,15.23,0.08,Wed,Sep,40
9/28/16,MAT102E1,N00833383,9:13,17:10,9.22,17.17,7.95,Wed,Sep,40
9/28/16,MAT102E2,N00761713,10:30,10:50,10.5,10.83,0.33,Wed,Sep,40
9/28/16,MAT102EA1,N00191373,18:55,20:25,18.92,20.42,1.5,Wed,Sep,40
9/28/16,MAT102GC,N00825147,12:22,14:00,12.37,14,1.63,Wed,Sep,40
9/28/16,MAT102JA1,N00786394,18:35,21:00,18.58,21,2.42,Wed,Sep,40
9/28/16,MAT102KC,N00860731,11:32,12:25,11.53,12.42,0.88,Wed,Sep,40
9/28/16,MAT102NB,N00826015,12:48,13:15,12.8,13.25,0.45,Wed,Sep,40
9/28/16,MAT102PA,N00481055,12:42,15:27,12.7,15.45,2.75,Wed,Sep,40
9/28/16,MAT103OLA,N00829344,16:05,17:20,16.08,17.33,1.25,Wed,Sep,40
9/28/16,MAT109A3,N00828556,9:38,12:03,9.63,12.05,2.42,Wed,Sep,40
9/28/16,MAT109A7,N00302326,10:11,13:14,10.18,13.23,3.05,Wed,Sep,40
9/28/16,MAT109A7,N00302326,18:49,20:42,18.82,20.7,1.88,Wed,Sep,40
9/28/16,MAT109D3,N00810525,8:59,9:19,8.98,9.32,0.33,Wed,Sep,40
9/28/16,MAT109D3,N00815906,10:50,12:57,10.83,12.95,2.12,Wed,Sep,40
9/28/16,MAT109E2,N00812077,11:23,12:23,11.38,12.38,1,Wed,Sep,40
9/28/16,MAT109EA1,N00602024,18:54,20:44,18.9,20.73,1.83,Wed,Sep,40
9/28/16,MAT109G2,N00694044,9:08,17:10,9.13,17.17,8.03,Wed,Sep,40
9/28/16,MAT109G2,N00734680,10:21,10:47,10.35,10.78,0.43,Wed,Sep,40
9/28/16,MAT109J4,N00853097,10:59,12:15,10.98,12.25,1.27,Wed,Sep,40
9/28/16,MAT109M3,N00808985,15:16,17:22,15.27,17.37,2.1,Wed,Sep,40
9/28/16,MAT109M5,N00808250,12:26,13:35,12.43,13.58,1.15,Wed,Sep,40
9/28/16,MAT109P1,N00814697,16:40,17:44,16.67,17.73,1.07,Wed,Sep,40
9/28/16,MAT109P1,N00833686,14:22,15:23,14.37,15.38,1.02,Wed,Sep,40
9/28/16,MAT109TB1,N00470971,16:29,17:39,16.48,17.65,1.17,Wed,Sep,40
9/28/16,MAT111D2,N00815491,15:25,16:43,15.42,16.72,1.3,Wed,Sep,40
9/28/16,MAT111G2,N00830569,9:21,10:24,9.35,10.4,1.05,Wed,Sep,40
9/28/16,MAT111J1,N00823233,9:53,10:04,9.88,10.07,0.18,Wed,Sep,40
9/28/16,MAT111K1,N00823284,10:37,10:45,10.62,10.75,0.13,Wed,Sep,40
9/28/16,MAT111K2,N00799704,13:21,13:51,13.35,13.85,0.5,Wed,Sep,40
9/28/16,MAT111K2,N00832611,13:09,13:51,13.15,13.85,0.7,Wed,Sep,40
9/28/16,MAT111OLA,N00862166,12:21,12:45,12.35,12.75,0.4,Wed,Sep,40
9/28/16,MAT111P2,N00861186,13:09,15:18,13.15,15.3,2.15,Wed,Sep,40
9/28/16,MAT111TA1,N00824452,13:25,13:53,13.42,13.88,0.47,Wed,Sep,40
9/28/16,MAT111TA1,N00824452,15:19,16:39,15.32,16.65,1.33,Wed,Sep,40
9/28/16,MAT114EDB,N00830103,13:04,13:22,13.07,13.37,0.3,Wed,Sep,40
9/28/16,MAT122A1,N00422438,9:38,10:37,9.63,10.62,0.98,Wed,Sep,40
9/28/16,MAT122C2,N00775164,10:55,12:31,10.92,12.52,1.6,Wed,Sep,40
9/28/16,MAT122C2,N00818144,10:51,12:16,10.85,12.27,1.42,Wed,Sep,40
9/28/16,MAT122D1,N00840346,9:17,9:33,9.28,9.55,0.27,Wed,Sep,40
9/28/16,MAT122G1,N00739847,10:38,10:50,10.63,10.83,0.2,Wed,Sep,40
9/28/16,MAT122G1,N00834903,9:34,10:51,9.57,10.85,1.28,Wed,Sep,40
9/28/16,MAT122G1,N00856314,10:08,10:48,10.13,10.8,0.67,Wed,Sep,40
9/28/16,MAT122J2,N00852515,9:58,11:37,9.97,11.62,1.65,Wed,Sep,40
9/28/16,MAT122N1,N00789811,15:28,17:43,15.47,17.72,2.25,Wed,Sep,40
9/28/16,MAT122N1,N00841893,13:01,13:55,13.02,13.92,0.9,Wed,Sep,40
9/28/16,MAT122TA1,N00698215,16:48,17:40,16.8,17.67,0.87,Wed,Sep,40
9/28/16,MAT123D1,N00667344,15:25,20:00,15.42,20,4.58,Wed,Sep,40
9/28/16,MAT123D1,N00829449,13:47,16:39,13.78,16.65,2.87,Wed,Sep,40
9/28/16,MAT123D1,N00849951,11:08,11:42,11.13,11.7,0.57,Wed,Sep,40
9/28/16,MAT123EA1,N00836701,17:08,17:08,17.13,17.13,0,Wed,Sep,40
9/28/16,MAT123M1,N00820920,11:14,12:22,11.23,12.37,1.13,Wed,Sep,40
9/28/16,MAT123R1,N00842499,12:40,13:18,12.67,13.3,0.63,Wed,Sep,40
9/28/16,MAT123R1,N00848118,15:00,15:01,15,15.02,0.02,Wed,Sep,40
9/28/16,MAT123R1,N00851182,14:02,20:44,14.03,20.73,6.7,Wed,Sep,40
9/28/16,MAT123TA1,N00809902,16:30,17:42,16.5,17.7,1.2,Wed,Sep,40
9/28/16,MAT225M1,N00812653,16:35,16:39,16.58,16.65,0.07,Wed,Sep,40
9/28/16,MAT225TA1,N00752118,19:47,19:50,19.78,19.83,0.05,Wed,Sep,40
9/28/16,MAT225TA1,N00842499,20:37,20:50,20.62,20.83,0.22,Wed,Sep,40
9/29/16,CMP117OLA,N00794693,10:52,11:51,10.87,11.85,0.98,Thu,Sep,40
9/29/16,MAT002BEA,N00849543,13:01,13:48,13.02,13.8,0.78,Thu,Sep,40
9/29/16,MAT002M2,N00856552,13:58,14:30,13.97,14.5,0.53,Thu,Sep,40
9/29/16,MAT100G2,N00681844,14:05,14:07,14.08,14.12,0.03,Thu,Sep,40
9/29/16,MAT100G3,N00852811,9:50,11:12,9.83,11.2,1.37,Thu,Sep,40
9/29/16,MAT100J1,N00847458,16:29,17:06,16.48,17.1,0.62,Thu,Sep,40
9/29/16,MAT100J3,N00849716,12:54,14:16,12.9,14.27,1.37,Thu,Sep,40
9/29/16,MAT100M1,N00863150,14:25,21:00,14.42,21,6.58,Thu,Sep,40
9/29/16,MAT100M3,N00812670,14:17,14:23,14.28,14.38,0.1,Thu,Sep,40
9/29/16,MAT101BC,N00793119,9:43,9:47,9.72,9.78,0.07,Thu,Sep,40
9/29/16,MAT101FA1,N00765146,17:33,19:08,17.55,19.13,1.58,Thu,Sep,40
9/29/16,MAT101GB,N00830691,9:48,21:00,9.8,21,11.2,Thu,Sep,40
9/29/16,MAT101JA,N00837713,14:42,15:33,14.7,15.55,0.85,Thu,Sep,40
9/29/16,MAT101KB,N00846461,14:13,15:09,14.22,15.15,0.93,Thu,Sep,40
9/29/16,MAT101NA,N00644586,12:04,14:19,12.07,14.32,2.25,Thu,Sep,40
9/29/16,MAT102B2,N00787292,19:09,20:04,19.15,20.07,0.92,Thu,Sep,40
9/29/16,MAT102B2,N00854055,14:11,15:25,14.18,15.42,1.23,Thu,Sep,40
9/29/16,MAT102BB,N00832160,13:48,14:50,13.8,14.83,1.03,Thu,Sep,40
9/29/16,MAT102EA,N00793365,9:56,11:35,9.93,11.58,1.65,Thu,Sep,40
9/29/16,MAT102EA1,N00191373,16:00,17:22,16,17.37,1.37,Thu,Sep,40
9/29/16,MAT102EA1,N00545580,14:59,21:00,14.98,21,6.02,Thu,Sep,40
9/29/16,MAT102EA1,N00722893,16:05,17:19,16.08,17.32,1.23,Thu,Sep,40
9/29/16,MAT102EB,N00858629,9:59,21:00,9.98,21,11.02,Thu,Sep,40
9/29/16,MAT102FA,N00286913,13:20,14:08,13.33,14.13,0.8,Thu,Sep,40
9/29/16,MAT102FA,N00286913,16:11,18:52,16.18,18.87,2.68,Thu,Sep,40
9/29/16,MAT102FA1,N00809252,18:44,19:26,18.73,19.43,0.7,Thu,Sep,40
9/29/16,MAT102JA1,N00780282,8:36,9:53,8.6,9.88,1.28,Thu,Sep,40
9/29/16,MAT102JA1,N00829378,17:03,20:28,17.05,20.47,3.42,Thu,Sep,40
9/29/16,MAT102KC,N00714714,9:54,12:42,9.9,12.7,2.8,Thu,Sep,40
9/29/16,MAT102KC,N00846878,12:02,12:49,12.03,12.82,0.78,Thu,Sep,40
9/29/16,MAT102KC,N00860731,12:25,12:28,12.42,12.47,0.05,Thu,Sep,40
9/29/16,MAT102NC,N00803231,11:42,12:44,11.7,12.73,1.03,Thu,Sep,40
9/29/16,MAT102NC,N00847963,9:55,10:24,9.92,10.4,0.48,Thu,Sep,40
9/29/16,MAT102OLE,N00608386,15:39,16:19,15.65,16.32,0.67,Thu,Sep,40
9/29/16,MAT102RB,N00430409,17:11,18:58,17.18,18.97,1.78,Thu,Sep,40
9/29/16,MAT102RC,N00852614,10:00,11:42,10,11.7,1.7,Thu,Sep,40
9/29/16,MAT102TC,N00689164,16:49,17:34,16.82,17.57,0.75,Thu,Sep,40
9/29/16,MAT102TC,N00731461,16:50,17:34,16.83,17.57,0.73,Thu,Sep,40
9/29/16,MAT109A2,N00746183,11:19,12:35,11.32,12.58,1.27,Thu,Sep,40
9/29/16,MAT109A7,N00302326,18:38,21:00,18.63,21,2.37,Thu,Sep,40
9/29/16,MAT109C1,N00827242,9:55,12:29,9.92,12.48,2.57,Thu,Sep,40
9/29/16,MAT109D3,N00815906,11:18,12:45,11.3,12.75,1.45,Thu,Sep,40
9/29/16,MAT109E1,N00851959,16:51,17:06,16.85,17.1,0.25,Thu,Sep,40
9/29/16,MAT109E2,N00809425,12:48,14:12,12.8,14.2,1.4,Thu,Sep,40
9/29/16,MAT109G2,N00694044,11:49,12:01,11.82,12.02,0.2,Thu,Sep,40
9/29/16,MAT109G2,N00734680,11:17,11:35,11.28,11.58,0.3,Thu,Sep,40
9/29/16,MAT109G2,N00841019,11:18,12:29,11.3,12.48,1.18,Thu,Sep,40
9/29/16,MAT109GA1,N00831068,20:05,20:21,20.08,20.35,0.27,Thu,Sep,40
9/29/16,MAT109M2,N00829855,13:21,14:09,13.35,14.15,0.8,Thu,Sep,40
9/29/16,MAT109M2,N00854280,16:31,17:02,16.52,17.03,0.52,Thu,Sep,40
9/29/16,MAT109M2,N00862890,15:36,16:52,15.6,16.87,1.27,Thu,Sep,40
9/29/16,MAT109M4,N00768154,9:51,12:16,9.85,12.27,2.42,Thu,Sep,40
9/29/16,MAT109M6,N00813422,14:21,15:40,14.35,15.67,1.32,Thu,Sep,40
9/29/16,MAT109OLA,N00257510,18:31,19:30,18.52,19.5,0.98,Thu,Sep,40
9/29/16,MAT109TB1,N00470708,19:05,19:27,19.08,19.45,0.37,Thu,Sep,40
9/29/16,MAT109TB1,N00860988,17:20,18:15,17.33,18.25,0.92,Thu,Sep,40
9/29/16,MAT111A3,N00861948,9:46,9:53,9.77,9.88,0.12,Thu,Sep,40
9/29/16,MAT111C1,N00738246,9:13,9:21,9.22,9.35,0.13,Thu,Sep,40
9/29/16,MAT111D1,N00794553,15:35,18:48,15.58,18.8,3.22,Thu,Sep,40
9/29/16,MAT111D1,N00837613,12:00,13:18,12,13.3,1.3,Thu,Sep,40
9/29/16,MAT111K1,N00796674,12:00,12:47,12,12.78,0.78,Thu,Sep,40
9/29/16,MAT111K1,N00823284,10:07,12:37,10.12,12.62,2.5,Thu,Sep,40
9/29/16,MAT111K1,N00823284,14:15,15:01,14.25,15.02,0.77,Thu,Sep,40
9/29/16,MAT111K2,N00832611,13:28,13:43,13.47,13.72,0.25,Thu,Sep,40
9/29/16,MAT111P2,N00843180,13:06,14:25,13.1,14.42,1.32,Thu,Sep,40
9/29/16,MAT114EDB,N00830103,8:46,9:01,8.77,9.02,0.25,Thu,Sep,40
9/29/16,MAT122D1,N00738801,9:30,9:48,9.5,9.8,0.3,Thu,Sep,40
9/29/16,MAT122D1,N00738801,11:07,11:18,11.12,11.3,0.18,Thu,Sep,40
9/29/16,MAT122D1,N00827254,8:42,9:54,8.7,9.9,1.2,Thu,Sep,40
9/29/16,MAT122G1,N00739847,9:24,9:29,9.4,9.48,0.08,Thu,Sep,40
9/29/16,MAT122G1,N00803319,11:18,11:44,11.3,11.73,0.43,Thu,Sep,40
9/29/16,MAT122G1,N00856314,14:55,14:59,14.92,14.98,0.07,Thu,Sep,40
9/29/16,MAT122J2,N00842689,11:27,12:49,11.45,12.82,1.37,Thu,Sep,40
9/29/16,MAT122N1,N00755520,11:37,13:51,11.62,13.85,2.23,Thu,Sep,40
9/29/16,MAT122P1,N00847404,12:21,14:11,12.35,14.18,1.83,Thu,Sep,40
9/29/16,MAT123D1,N00667344,10:02,13:10,10.03,13.17,3.13,Thu,Sep,40
9/29/16,MAT123D1,N00829582,9:25,10:00,9.42,10,0.58,Thu,Sep,40
9/29/16,MAT123EA1,N00740013,17:56,18:16,17.93,18.27,0.33,Thu,Sep,40
9/29/16,MAT123R1,N00787794,13:07,14:43,13.12,14.72,1.6,Thu,Sep,40
9/29/16,MAT225TA1,N00842499,17:27,17:31,17.45,17.52,0.07,Thu,Sep,40
9/29/16,MAT225TA1,N00842499,20:24,21:00,20.4,21,0.6,Thu,Sep,40
9/29/16,MAT241BA,N00788911,8:33,9:34,8.55,9.57,1.02,Thu,Sep,40
9/29/16,MAT001JC,N00853679,9:50,10:20,9.83,10.33,0.5,Thu,Sep,40
9/29/16,MAT002TA1,N00689446,18:53,18:55,18.88,18.92,0.03,Thu,Sep,40
9/29/16,MAT003E11,N00773838,20:01,20:13,20.02,20.22,0.2,Thu,Sep,40
9/29/16,MAT100A1,N00387715,11:26,12:34,11.43,12.57,1.13,Thu,Sep,40
9/29/16,MAT100D1,N00830333,11:20,11:23,11.33,11.38,0.05,Thu,Sep,40
9/29/16,MAT100P4,N00323384,15:05,21:00,15.08,21,5.92,Thu,Sep,40
9/29/16,MAT101BC,N00803632,12:44,12:57,12.73,12.95,0.22,Thu,Sep,40
9/29/16,MAT101CA,N00824118,15:38,16:32,15.63,16.53,0.9,Thu,Sep,40
9/29/16,MAT101EC,N00848214,9:53,12:10,9.88,12.17,2.28,Thu,Sep,40
9/29/16,MAT101NA,N00152652,10:49,12:01,10.82,12.02,1.2,Thu,Sep,40
9/29/16,MAT101NB,N00725802,12:39,14:19,12.65,14.32,1.67,Thu,Sep,40
9/29/16,MAT102B2,N00849429,10:25,14:52,10.42,14.87,4.45,Thu,Sep,40
